ArtikelNr,groesse,ReferenzNr,Index,Bestand
9904,"8,0 UK",7637,0,
9905,"10,0 UK",7639,0,
9907,-,7643,0,
9924,"13,0 UK",7673,0,
9928,-,7677,0,
9929,-,7678,0,
9930,-,7679,0,
9932,-,7680,0,
9934,-,7681,0,
9940,-,7686,0,
9962,-,7720,0,
9976,"11,0 UK",7733,5,
10006,"300 ml",7760,0,
10007,-,7761,0,
10010,-,7768,0,
10011,-,7769,0,
10020,M,7782,0,
10050,"7 mm",7814,0,14.0
10062,"40 Damen",7836,0,
10063,XXL,7843,0,
10065,L,7850,0,
10066,"44,0 EUR",7859,0,
10088,-,7879,0,
10090,-,7881,0,
10092,-,7883,0,
10102,-,7893,0,
10104,"30 Liter",7894,0,
10113,-,7903,0,
10114,-,7904,0,
10115,-,7905,0,
10125,L,7919,1,
10125,M,7920,0,
10126,S,7923,0,
10140,-,7935,0,
10141,"2 Liter",7936,0,
10142,"2 Liter",7937,0,
10143,"3 Liter",7938,0,
10144,-,7939,0,
10146,-,7941,0,
10149,"7,0 UK",7943,0,
10156,"22 Liter",7949,0,
10165,-,7954,0,4.0
10172,-,7964,0,
10189,-,7979,0,
10191,-,7981,0,
10194,-,7984,0,
10195,-,7985,0,
10211,M,8005,0,
10212,L,8008,1,
10212,XL,8011,2,
10213,L,8012,2,
10213,M,8014,1,
10213,XL,8015,3,
10214,M,8018,0,
10217,L,8027,0,
10217,XL,8030,1,
10228,L,8056,0,
10237,M,8077,0,
10241,XL,8088,0,
10242,L,8089,1,
10242,M,8090,0,
10269,M,8120,0,
10279,"75 Liter",8132,0,
10282,-,8135,0,
10283,-,8136,0,
10286,-,8139,0,
10290,-,8142,0,
10303,-,8156,0,
10308,-,8161,0,
10309,"3 Personen",8163,0,
10313,-,8166,0,3.0
10316,-,8169,0,
10320,"3 Personen",8173,0,
10323,-,8176,0,
10331,XL,8205,0,
10340,L,8232,0,
10341,L,8237,1,
10341,M,8238,0,
10341,XL,8240,2,
10342,L,8241,0,
10343,L,8245,0,
10353,M,8264,0,
10353,XXL,8267,1,
10369,L,8305,2,
10369,M,8306,1,
10369,S,8307,0,
10369,XL,8308,3,
10370,S,8311,0,
10372,L,8315,2,
10372,M,8317,1,
10372,S,8318,0,
10372,XL,8319,3,
10373,S,8322,0,
10374,XL,8326,0,
10380,-,8339,0,
10381,XL,8343,0,
10383,-,8344,0,
10388,XXL,8351,2,
10403,XL,8364,0,
10406,S,8372,0,
10409,L,8379,1,
10409,M,8380,0,
10409,XL,8381,2,
10410,XL,8383,0,
10410,XXL,8384,1,
10415,XL,8404,0,
10423,XL,8426,0,
10430,"38 Damen",8456,0,
10430,"40 Damen",8457,1,
10446,S,8510,0,
10452,"116 Kinder",8523,0,
10457,L,8548,0,
10457,XXL,8551,1,
10459,M,8557,0,
10475,-,8581,0,1.0
10478,"1,0 Liter",8582,0,
10480,-,8585,0,
10487,-,8591,0,
10495,-,8599,0,
10496,-,8600,0,
10497,-,8601,0,
10500,-,8603,0,
10501,"9,5 UK",8606,1,
10512,L,8623,0,
10515,M,8632,0,
10516,M,8635,0,
10518,-,8642,0,
10527,M,8677,0,
10527,XXL,8679,1,
10536,M,8710,0,
10536,XL,8712,1,
10539,M,8722,0,
10541,XL,8731,0,
10549,"40 Damen",8743,0,
10549,"42 Damen",8744,1,
10550,"152 Kinder",8747,0,
10569,-,8762,0,
10572,-,8765,0,
10573,-,8766,0,
10577,-,8770,0,
10580,-,8773,0,
10588,-,8781,0,
10598,"44 Liter",8786,0,
10600,"38 Liter",8787,0,
10601,"38 Liter",8788,0,
10612,"8 mm",8798,0,
10615,"60 Liter",8800,0,
10617,"2 Personen",8802,0,
10619,-,8803,0,
10639,XS,8825,0,
10642,"1,5 Liter",8831,0,
10644,-,8833,0,
10645,-,8834,0,
10646,-,8835,0,
10647,-,8836,0,
10648,"400 ml",8837,0,
10653,-,8841,0,
10661,-,8848,0,
10664,"10,0 USA Men",8853,0,
10674,"10,0 USA Men",8865,3,
10674,"11,0 USA Men",8866,4,
10674,"12,0 USA Men",8867,5,
10674,"13,0 USA Men",8868,6,
10674,"14,0 USA Men",8869,7,
10674,"7,0 USA Men",8870,0,
10674,"8,0 USA Men",8871,1,
10674,"9,0 USA Men",8872,2,
10687,"12,0 UK",8891,0,
10689,-,8893,0,
10694,-,8899,0,
10695,-,8900,0,
10702,-,8907,0,
10703,-,8908,0,
10720,-,8923,0,
10721,-,8924,0,
10724,-,8926,0,
10726,-,8928,0,
10732,"6 Personen",8934,0,
10734,-,8936,0,
10737,L,8939,2,
10747,"200 ml",8962,0,
10748,"300 ml",8963,0,
10749,"400 ml",8964,0,
10751,-,8966,0,
10752,-,8967,0,
10753,-,8968,0,
10764,35-36,8983,0,
10767,-,8985,0,
10768,-,8986,0,
10773,-,8990,0,
10779,"41,0 EUR",9000,1,
10779,"43,0 EUR",9002,2,
10780,-,9006,0,
10781,39-41,9007,0,
10781,42-43,9008,1,
10781,44-45,9009,2,
10781,46-48,9010,3,
10782,-,9011,0,
10783,-,9012,0,
10793,-,9022,0,
10794,-,9023,0,
10795,-,9024,0,
10796,-,9025,0,
10797,-,9026,0,
10798,-,9027,0,
10808,-,9045,0,
10819,-,9053,0,
10820,-,9054,0,
10825,35-36,9060,0,
10825,41-42,9063,3,
10834,-,9071,0,
10835,-,9072,0,
10838,-,9074,0,
10840,"195 cm",9075,0,
10845,-,9080,0,
10846,-,9081,0,
10847,-,9082,0,
10848,"120 cm",9083,0,
10849,-,9084,0,
10850,-,9085,0,
10855,-,9089,0,
10861,-,9095,0,
10885,-,9114,0,
10886,-,9115,0,
10894,M,9122,0,
10894,XXL,9124,1,
10915,-,9141,0,
10924,-,9151,0,
10926,-,9156,0,
10928,-,9158,0,
10936,XS,9185,0,
10939,S,9192,0,
10943,S,9210,0,
10950,M,9229,0,
10956,S,9251,0,
10968,universal,9297,0,
10988,"2 Personen",9332,0,
10989,"3 Personen",9333,0,
10991,-,9335,0,
10993,S,9337,0,
10997,M,9340,0,
11004,"5,0 UK",9358,0,
11004,"6,0 UK",9360,1,
11004,"7,0 UK",9361,2,
11004,"7,5 UK",9362,3,
11014,"60 Liter",9391,0,
11019,"220 cm",9395,0,
11020,-,9396,0,
11022,"57 Liter",9398,0,
11040,-,9409,0,
11042,universal,9411,0,
11044,universal,9412,0,
11047,universal,9414,0,
11071,"195 cm",9432,0,
11083,"180 cm",9441,0,
11084,"180 cm",9442,0,
11085,"195 cm",9443,0,
11086,"195 cm",9444,0,
11087,"180 cm",9445,0,
11088,"180 cm",9446,0,
11089,"195 cm",9447,0,
11090,"195 cm",9448,0,
11096,XXL,9461,0,
11097,L,9462,0,
11098,XL,9470,0,
11099,XL,9474,0,
11119,-,9499,0,
11121,-,9501,0,
11122,-,9502,0,
11124,-,9504,0,
11145,"195 cm",9524,0,
11146,"195 cm",9525,0,
11147,-,9526,0,
11149,"180 cm",9528,0,
11151,M,9531,0,
11154,-,9534,0,
11155,-,9535,0,
11156,-,9536,0,
11160,"54 Herren",9541,0,
11166,S,9552,0,
11168,"46 Herren",9557,0,
11168,"50 Herren",9558,1,
11168,"52 Herren",9559,2,
11168,"56 Herren",9560,3,
11171,"54 Herren",9573,0,
11182,XL,9621,3,
11183,M,9624,0,
11183,XL,9625,1,
11186,M,9632,0,
11189,M,9642,2,
11189,XL,9644,4,
11190,XS,9648,0,
11194,S,9663,1,
11195,"116 Kinder",9667,0,
11195,"152 Kinder",9669,3,
11212,XXL,9703,4,
11223,"11,0 UK",9722,3,
11223,"11,5 UK",9723,4,
11223,"7,5 UK",9726,0,
11223,"8,5 UK",9728,1,
11223,"9,5 UK",9730,2,
11243,-,9756,0,
11248,"23 Liter",9761,0,
11254,-,9767,0,
11258,-,9771,0,
11259,-,9772,0,
11267,L,9786,0,
11270,L,9788,1,
11270,M,9789,0,
11293,S,9832,0,
11293,XL,9833,1,
11301,-,9841,0,
11303,-,9843,0,
11306,-,9845,0,
11307,-,9846,0,
11324,-,9861,0,1.0
11325,-,9862,0,
11345,-,9889,0,
11350,-,9893,0,1.0
11353,-,9895,0,
11361,L,9911,0,
11392,-,9997,0,
11394,-,9999,0,
11422,M,10029,0,
11446,M,10109,1,
11446,S,10110,0,
11455,"300 ml",10118,0,
11459,L,10122,1,
11459,S,10124,0,
11460,L,10127,2,
11460,M,10128,1,
11460,S,10129,0,
11461,L,10132,2,
11461,M,10133,1,
11461,S,10134,0,
11461,XL,10135,3,
11461,XXL,10136,4,
11464,"30 Liter",10137,0,
11465,L,10138,0,
11465,XL,10139,1,
11466,M,10141,0,
11476,XL,10153,0,
11478,-,10155,0,1.0
11492,-,10164,0,
11507,"13,0 UK",10175,0,
11513,-,10191,0,
11514,-,10192,0,
11515,-,10193,0,
11529,"38,0 EUR",10206,2,
11529,"39,0 EUR",10207,3,
11529,"40,0 EUR",10208,4,
11529,"41,0 EUR",10209,5,
11529,"42,0 EUR",10210,6,
11529,"43,0 EUR",10211,7,
11529,"44,0 EUR",10212,8,
11529,"45,0 EUR",10213,9,
11529,"46,0 EUR",10214,10,
11529,"47,0 EUR",10215,11,
11529,"48,0 EUR",10216,12,
11530,"26,0 EUR",10217,0,
11530,"27,0 EUR",10218,1,
11531,"28,0 EUR",10219,0,
11531,"29,0 EUR",10220,1,
11531,"30,0 EUR",10221,2,
11531,"31,0 EUR",10222,3,
11531,"32,0 EUR",10223,4,
11531,"33,0 EUR",10224,5,
11531,"34,0 EUR",10225,6,
11538,-,10248,0,
11539,"39,0 EUR",10249,0,
11539,"40,0 EUR",10250,1,
11539,"41,0 EUR",10251,2,
11539,"42,0 EUR",10252,3,
11539,"43,0 EUR",10253,4,
11539,"44,0 EUR",10254,5,
11548,"33,0 EUR",10264,0,
11558,-,10275,0,1.0
11576,"175 cm",10289,0,
11589,-,10297,0,
11592,-,10300,0,
11616,-,10322,0,
11618,-,10324,0,
11619,-,10325,0,
11620,-,10326,0,
11622,-,10328,0,
11623,"10,5 UK",10329,0,
11641,-,10350,0,
11642,-,10351,0,
11643,-,10352,0,
11652,-,10361,0,
11656,-,10364,0,1.0
11660,"1,0 Liter",10368,0,
11684,-,10388,0,
11687,-,10390,0,
11693,M,10393,0,
11699,-,10398,0,
11709,"6,0 UK",10428,0,
11709,"6,5 UK",10429,1,
11710,"10,0 UK",10432,7,
11710,"9,0 UK",10439,5,
11711,"7,5 UK",10442,8,
11791,-,10530,0,
11795,-,10533,0,
11796,-,10534,0,
11819,M,10575,1,
11819,S,10576,0,
11824,"5 Meter",10589,0,
11833,-,10598,0,
11834,-,10599,0,
11835,-,10600,0,
11836,-,10601,0,
11837,"190 g",10602,0,
11844,-,10608,0,
11859,M,10643,0,
11859,XL,10644,1,
11865,-,10662,0,
11866,-,10663,0,
11867,"10,5 UK",10665,8,
11867,"6,5 UK",10667,1,
11867,"7,0 UK",10668,2,
11867,"7,5 UK",10669,3,
11867,"8,0 UK",10670,4,
11867,"8,5 UK",10671,5,
11867,"9,0 UK",10672,6,
11867,"9,5 UK",10673,7,
11892,"46 Herren",10704,0,
11892,"50 Herren",10705,2,
11892,"52 Herren",10706,3,
11892,"54 Herren",10707,4,
11894,S,10711,0,
11906,M,10716,1,
11914,S,10741,0,
11919,"4 Liter",10747,0,
11921,-,10749,0,
11924,M,10757,1,
11924,S,10758,0,
11929,"53 cm",10775,0,
11933,universal,10782,0,
13809,universal,10783,0,
13810,universal,10784,0,
11936,"56 cm",10785,0,
11937,"56 cm",10787,0,
11938,"56 cm",10790,0,
11940,L,10793,1,
11940,M,10794,0,
11941,L,10796,0,
11944,"40 Damen",10810,0,
11946,S,10817,0,
11948,S,10824,0,
11949,"36 Damen",10827,0,
11949,"38 Damen",10828,1,
11950,"38 Damen",10830,0,
11950,"40 Damen",10831,1,
11956,-,10838,0,
11957,"46 Herren",10839,0,
11957,"48 Herren",10840,1,
11957,"50 Herren",10841,2,
11957,"52 Herren",10842,3,
11957,"54 Herren",10843,4,
11959,L,10846,2,
11959,M,10847,1,
11959,XL,10849,3,
11959,XXL,10850,4,
11965,2,10857,0,
11966,2,10858,0,
11967,universal,10859,0,
11968,universal,10860,0,
11970,-,10862,0,
11971,-,10863,0,
11972,-,10864,0,
11974,-,10866,0,
11975,-,10867,0,
11976,-,10868,0,1.0
11977,-,10869,0,
11978,"100 cm",10870,0,
11982,-,10874,0,
11984,-,10876,0,
11985,-,10877,0,
11992,"25 Liter",10883,0,
11994,"60 Liter",10885,0,
11997,"90 Liter",10888,0,
11999,"195 cm",10890,0,
12005,-,10896,0,
12010,"750 ml",10897,0,
12011,"1000 ml",10898,0,
12014,"40 Damen",10905,0,
12015,"40 Damen",10910,0,
12019,"152 Kinder",10917,0,
12092,-,10931,0,
12106,universal,10937,0,
12107,-,10938,0,
12109,-,10939,0,5.0
12110,-,10940,0,
12112,-,10942,0,4.0
12113,-,10943,0,10.0
12114,-,10944,0,13.0
12115,-,10945,0,1.0
12116,-,10946,0,3.0
12117,-,10947,0,9.0
12118,-,10948,0,3.0
12119,-,10949,0,7.0
12120,-,10950,0,7.0
12127,-,10951,0,
12280,S,10987,0,
12296,-,11019,0,
12298,-,11020,0,
12302,"300 ml",11024,0,
12323,-,11042,0,
12325,-,11044,0,
12332,-,11051,0,
12333,-,11052,0,
12352,L,11078,0,
12396,M,11114,0,
12407,-,11129,0,
12408,-,11130,0,
12409,-,11131,0,
12410,-,11132,0,
12414,-,11136,0,
12424,"140 Kinder",11143,0,
12433,"65 Liter",11150,0,
12439,-,11156,0,
12440,-,11157,0,
12443,-,11158,0,
12460,-,11175,0,
12464,"46 Herren",11180,0,
12468,L,11184,0,
12489,M,11218,0,
12495,"164 Kinder",11231,0,
12500,S,11242,0,
12501,"140 Kinder",11246,0,
12502,"7 Liter",11250,0,
12523,"89 Liter",11263,0,
12529,-,11269,0,
12533,-,11273,0,
12539,-,11279,0,
12554,"6 mm",11290,0,88.0
12558,-,11293,0,
12565,"3 Personen",11300,0,
12566,"3 Personen",11301,0,
12574,"30 Liter",11308,0,
12585,"5 Personen",11316,0,
12596,XL,11325,0,
12600,-,11327,0,
12603,-,11329,0,
12607,"30 Liter",11333,0,
12608,"30 Liter",11334,0,
12624,M,11346,0,
12626,-,11348,0,
12629,-,11351,0,
12630,-,11352,0,
12631,-,11353,0,
12632,-,11354,0,
12635,-,11357,0,
12636,-,11358,0,
12640,L,11364,1,
12640,M,11365,0,
12640,XL,11366,2,
12641,-,11367,0,
12648,-,11373,0,
12650,"44 Liter",11375,0,
12652,-,11376,0,
12653,-,11377,0,
12654,-,11378,0,
12655,-,11379,0,
12658,-,11382,0,
12659,-,11383,0,1.0
12660,-,11384,0,1.0
12661,M,11385,0,
12677,-,11397,0,
12679,M,11400,0,
12691,-,11410,0,
12692,-,11411,0,
12700,"20 Liter",11418,0,
12707,"15 Liter",11428,0,
12710,1,11430,0,1.0
12711,1,11431,0,
12712,2,11432,0,
12713,2,11433,0,
12731,M,11446,0,
12731,XL,11447,1,
12738,XXXL,11454,0,
12741,L,11461,2,
12741,M,11462,1,
12742,M,11466,1,
12742,S,11467,0,
12749,-,11474,0,
12761,"54 Herren",11483,1,
12763,-,11485,0,
12765,"250 g",11487,0,
12766,-,11488,0,
12775,"2,5 Liter",11492,0,
12777,L,11494,3,
12777,M,11495,2,
12778,-,11496,0,
12787,-,11504,0,
12793,-,11509,0,
12811,"200 g",11517,0,
12815,-,11520,0,
12817,-,11522,0,
12819,-,11524,0,
12820,-,11525,0,
12821,-,11526,0,
12827,-,11531,0,
12855,universal,11546,0,
12871,-,11563,0,
12912,-,11566,0,
12913,-,11567,0,
7648,L,11585,2,
7648,M,11586,1,
7655,universal,11587,0,
8111,universal,11592,0,
8853,XL,11601,0,
8946,S,11602,0,
9010,"42 Damen",11604,0,
10212,M,11614,0,
10429,"44 Damen",11623,0,
11194,XS,11630,0,
11289,L,11632,0,
11711,"6,0 UK",11655,5,1.0
11732,L,11661,1,
11732,M,11662,0,
11732,XL,11663,2,
11738,M,11669,0,
11742,L,11681,0,
11743,L,11683,2,
11743,M,11684,1,
11749,M,11700,1,
11749,XL,11701,3,
11749,XXL,11702,4,
11753,L,11710,2,
11753,M,11711,1,
11753,S,11712,0,
11753,XL,11713,3,
11753,XXL,11714,4,
11763,M,11734,0,
11764,L,11736,1,
11764,M,11737,0,
11782,XL,11752,0,
11785,-,11755,0,
11790,"9,0 UK",11774,0,
11867,"11,0 UK",11776,9,
11892,"48 Herren",11777,1,
12020,L,11779,2,
12020,M,11780,1,
12020,XL,11781,3,
12022,M,11786,1,
12025,L,11796,2,
12025,M,11797,1,
12025,XL,11798,3,
12031,XXL,11807,0,
12032,L,11808,1,
12032,M,11809,0,
12032,XL,11810,2,
12038,L,11823,2,
12038,M,11824,1,
12038,S,11825,0,
12038,XL,11826,3,
12040,L,11833,1,
12040,S,11835,0,
12040,XL,11836,2,
12041,L,11837,2,
12041,M,11838,1,
12041,S,11839,0,
12041,XL,11840,3,
12042,L,11842,1,
12042,S,11844,0,
12043,L,11846,3,
12043,M,11847,2,
12043,S,11848,1,
12043,XS,11850,0,
12048,L,11862,1,
12048,M,11863,0,
12053,L,11878,2,
12053,XL,11881,3,
12053,XXL,11882,4,
12064,-,11906,0,
12065,-,11907,0,
12066,L,11908,1,
12066,M,11909,0,
12066,XL,11911,2,
12067,L,11912,0,
12069,L,11919,2,
12069,M,11920,1,
12069,XL,11921,3,
12070,M,11923,1,
12070,S,11924,0,
12072,L,11927,1,
12072,M,11928,0,
12072,XL,11929,2,
12075,L,11936,1,
12075,S,11938,0,
12076,L,11940,0,
12077,XL,11946,0,
12078,M,11948,0,
12088,L,11980,2,
12088,M,11981,1,
12088,S,11982,0,
12088,XL,11983,3,
12093,universal,11986,0,
12131,L,11994,1,
12131,M,11995,0,
12133,XL,12002,0,
12136,M,12011,0,
12143,"18 Liter",12022,0,
12170,M,12047,0,
12189,M,12112,1,
12189,S,12113,0,
12194,"44 Damen",12127,0,
12223,L,12195,0,
12223,XL,12196,1,
12224,M,12199,0,
12225,L,12203,1,
12225,M,12204,0,
12225,XL,12205,2,
12225,XXL,12206,3,
12228,L,12214,2,
12228,M,12215,1,
12228,S,12216,0,
12228,XL,12217,3,
12229,L,12219,2,
12229,M,12220,1,
12229,XL,12221,3,
12237,L,12246,2,
12237,M,12247,1,
12237,S,12248,0,
12260,universal,12281,0,
12268,L,12302,1,
12268,M,12303,0,
12269,XL,12310,0,
12270,"46 Herren",12312,1,
12270,"48 Herren",12313,2,
12270,"50 Herren",12314,3,
12270,"52 Herren",12315,4,
12270,"54 Herren",12316,5,
12270,"56 Herren",12317,6,
12272,M,12324,0,
12273,S,12328,1,
12273,XS,12330,0,
12274,XL,12335,0,
12355,L,12349,0,
12356,M,12354,0,
12361,L,12359,1,
12361,M,12360,0,
12361,XL,12361,2,
12378,L,12392,0,
12381,universal,12394,0,
12382,universal,12395,0,
12384,M,12398,0,
12508,L,12444,0,
12509,L,12447,1,
12509,M,12448,0,
12510,L,12450,1,
12510,M,12451,0,
12510,XXL,12453,2,
12856,"2 Personen",12475,0,
12857,-,12476,0,
12866,-,12478,0,
12873,"44 Damen",12479,4,
12875,XXL,12484,0,
12876,S,12487,1,
12881,L,12499,3,
12881,M,12500,2,
12881,S,12501,1,
12881,XS,12502,0,
12882,L,12503,1,
12882,M,12504,0,
12887,M,12519,2,
12887,S,12520,1,
12887,XL,12521,3,
12887,XXL,12522,4,
12891,XL,12532,2,
12895,M,12543,0,
12897,M,12550,0,
12901,"56 cm",12560,1,
12901,"59 cm",12561,2,
12903,"59 cm",12566,0,
12904,"53 cm",12567,0,
12904,"56 cm",12568,1,
12920,-,12588,0,
12927,2,12594,0,
12928,-,12595,0,
12929,2,12596,1,
12931,L,12598,1,
12931,XL,12600,2,
12933,"300 ml",12602,0,
12934,"1000 ml",12603,0,
12948,-,12621,0,
12952,-,12630,0,
12953,-,12631,0,
12955,-,12633,0,
12520,XXL,12641,0,
12959,-,12642,0,
5635,-,12648,0,
12963,"8,0 USA Men",12656,0,
12963,"9,0 USA Men",12657,1,
12963,"12,0 USA Men",12660,2,
12963,"13,0 USA Men",12662,3,
12964,"9,0 USA Damen",12667,0,
12964,"10,0 USA Damen",12668,1,
12965,"100 g",12669,0,4.0
12966,"15 g",12670,0,71.0
12968,"2 US Kid's",12674,0,
12968,"4 US Kid's",12676,1,
12970,S,12682,0,
12970,XL,12685,1,
12971,S,12686,0,
12971,L,12688,1,
12972,M,12691,0,
12972,L,12692,1,
12972,XL,12693,2,
12973,L,12696,0,
12973,XL,12697,1,
12973,XXL,12698,2,
12975,L,12707,0,
12975,XL,12708,1,
12975,XXL,12709,2,
12977,XL,12718,0,
12978,S,12719,0,
12978,M,12720,1,
12978,L,12721,2,
12978,XL,12722,3,
12979,S,12723,0,
12980,XL,12730,0,
12984,XL,12748,0,
12985,S,12752,0,
12987,S,12759,0,
12989,S,12767,0,
5249,"20 mm",12778,0,6.0
5250,"25 mm",12779,0,70.0
5251,"40 mm",12780,0,28.0
5252,"50 mm",12781,0,35.0
12993,L,12785,0,
12994,L,12790,0,
6262,"3 mm",12813,0,
13002,1,12816,0,
13003,XS,12817,0,
13003,S,12818,1,
13003,L,12819,3,
13003,XL,12820,4,
13003,M,12821,2,
11709,"8,0 UK",12825,2,
13008,"152 Kinder",12841,0,
12891,M,12843,1,
13009,XL,12847,1,
13009,M,12848,0,
13017,S,12878,0,
13017,M,12883,1,
13018,L,12885,1,
13018,XL,12886,2,
13018,M,12888,0,
13019,S,12890,1,
13019,XS,12899,0,
13019,L,12901,2,
13019,XXL,12903,3,
13023,-,12907,0,
13025,XS,12914,0,
13025,S,12915,1,
13025,M,12916,2,
13034,S,12937,0,
13034,M,12938,1,
13034,XXL,12941,2,
13035,S,12943,0,
13035,M,12944,1,
13035,L,12945,2,
13035,XXL,12947,3,
13047,XS,12986,0,
13049,S,12995,1,
13049,M,12996,2,
13049,L,12997,3,
13052,S,13007,0,
13055,XS,13022,0,
13056,L,13031,0,
13060,L,13049,0,
13061,S,13050,0,
13061,M,13051,1,
13061,L,13052,2,
13062,XL,13057,0,
13063,S,13058,0,
13063,L,13060,1,
13063,XL,13061,2,
13064,M,13064,0,
13064,L,13065,1,
13064,XXL,13067,2,
13065,XXL,13072,0,
13067,L,13081,0,
13068,XS,13084,0,
13069,S,13090,0,
13069,XL,13093,1,
13070,S,13094,0,
13070,M,13095,1,
13070,L,13096,2,
13070,XL,13097,3,
13072,L,13105,0,
13073,M,13109,0,
13073,L,13110,1,
13075,S,13117,0,
13075,M,13118,1,
13075,L,13119,2,
13076,M,13122,0,
13076,L,13123,1,
13078,XXL,13133,0,
13081,M,13150,1,
13083,S,13164,1,
13083,M,13165,2,
13083,L,13166,3,
7019,XS,13173,0,
13085,XL,13178,0,
13085,XXL,13179,1,
13086,M,13182,0,
13086,L,13183,1,
13087,"50 Herren",13188,0,
13087,"52 Herren",13189,1,
13087,"56 Herren",13191,2,
13089,XS,13201,0,
13089,S,13202,1,
13094,L,13236,1,
13094,M,13237,0,
13094,XL,13239,2,
13094,XXL,13240,3,
13095,XS,13241,0,
13095,S,13242,1,
13095,M,13243,2,
13095,L,13244,3,
13095,XL,13245,4,
13096,universal,13246,0,
13097,"150 ml",13249,0,
13099,"35,0 EUR",13250,0,
13099,"37,0 EUR",13252,1,
13099,"38,0 EUR",13253,2,
13099,"39,0 EUR",13254,3,
13100,"40,0 EUR",13255,0,
13100,"41,0 EUR",13256,1,
13100,"42,0 EUR",13257,2,
13100,"43,0 EUR",13258,3,
13100,"44,0 EUR",13259,4,
13101,"45,0 EUR",13260,0,
13103,"100 ml",13263,0,
13104,-,13264,0,
13105,"46 Herren",13265,0,
13105,"48 Herren",13266,1,
13105,"56 Herren",13270,2,
13105,"58 Herren",13271,3,
13106,"40 Damen",13320,0,
13106,"42 Damen",13321,1,
10130,L,13325,0,
10130,XL,13326,1,
13107,S,13330,1,
13109,M,13337,1,
13109,XL,13339,3,
13110,S,13341,0,
13110,M,13342,1,
13111,M,13348,0,
13111,L,13349,1,
13112,S,13352,0,
13112,M,13353,1,
13112,L,13354,2,
13115,XS,13366,0,
13119,M,13393,2,
13129,XL,13446,0,
13130,M,13452,1,
13132,37-38,13463,1,
13132,41-42,13465,3,
13143,M,13505,1,
8820,S,13509,0,
13147,"164 Kinder",13531,0,
13148,"128 Kinder",13534,0,
13148,"152 Kinder",13536,1,
13149,"164 Kinder",13546,0,
10482,"116 Kinder",13550,0,
10482,"164 Kinder",13555,1,
12538,universal,13568,0,
13152,universal,13569,0,
13157,-,13574,0,
13158,"11 Liter",13575,0,
13166,"30 Liter",13583,0,
13168,"30 Liter",13585,0,
13171,"19 Liter",13588,0,
13173,"19 Liter",13590,0,
13174,"19 Liter",13591,0,
13175,"19 Liter",13592,0,
13177,-,13595,0,
13179,-,13597,0,
13181,"12,0 UK",13612,0,
13181,"12,5 UK",13613,1,
13182,"6,5 UK",13621,0,
13182,"8,0 UK",13624,1,
10501,"10,5 UK",13626,2,
10501,"11,5 UK",13628,3,
10501,"12,0 UK",13629,4,
10501,"12,5 UK",13630,5,
10501,"8,0 UK",13635,0,
13185,-,13649,0,
11805,"36 Damen",13651,0,
11805,"38 Damen",13652,1,
13191,"13,0 UK",13671,0,
12901,"53 cm",13678,0,
13194,-,13679,0,7.0
13205,-,13690,0,
12352,XXL,13693,1,
13222,-,13731,0,
13223,-,13733,0,
11195,"128 Kinder",13736,1,
13225,"265 MIL",13756,0,
13225,"295 MIL",13762,1,
6915,"300 ml",13765,0,
13226,XXL,13772,0,
11867,"11,5 UK",13781,10,
13237,"750 ml",13787,0,
13243,"300 ml",13796,0,
13244,"300 ml",13797,0,
13245,"300 ml",13798,0,
13246,"300 ml",13799,0,
13247,"600 ml",13800,0,
13248,"600 ml",13801,0,
13249,"600 ml",13802,0,
13250,"600 ml",13803,0,
13251,"1000 ml",13804,0,
13252,"1000 ml",13805,0,
13253,"1000 ml",13806,0,
13254,"1000 ml",13807,0,
13259,-,13814,0,
9976,"10,5 UK",13818,4,
13270,-,13832,0,
13277,"500 ml",13839,0,
13282,M,13860,0,
13286,L,13869,0,
13288,-,13871,0,
11743,S,13874,0,
13293,S,13893,0,
13293,XXL,13895,1,
13294,L,13896,0,
13294,XL,13899,1,
13294,XXL,13900,2,
13295,-,13901,0,
13296,"46 Herren",13905,0,
13297,-,13906,0,
13296,"52 Herren",13909,1,
13296,"54 Herren",13910,2,
13298,"52 Herren",13916,0,
13299,"46 Herren",13927,0,
13299,"48 Herren",13928,1,
13300,"34 Damen",13934,0,
13300,"36 Damen",13935,1,
13302,S,13950,0,
13304,S,13962,0,
13306,M,13983,0,
13307,M,13986,0,
13309,L,14001,0,
13310,M,14007,0,
13310,L,14008,1,
13310,XL,14009,2,
13310,XXL,14010,3,
13311,"46 Herren",14017,0,
13311,"48 Herren",14018,1,
13311,"50 Herren",14019,2,
13311,"52 Herren",14020,3,
13311,"54 Herren",14021,4,
13312,"46 Herren",14030,0,
13312,"48 Herren",14031,1,
13312,"50 Herren",14032,2,
13312,"52 Herren",14033,3,
13312,"54 Herren",14034,4,
13312,"56 Herren",14035,5,
13312,"58 Herren",14036,6,
13313,"50 Herren",14045,2,
12514,S,14076,0,
12514,M,14077,1,
12514,XXL,14080,2,
10842,S,14090,0,
13317,"38 Damen",14097,0,
13317,"42 Damen",14099,1,
13318,"38 Damen",14105,0,
13318,"44 Damen",14108,1,
13319,"40 Damen",14113,0,
13319,"44 Damen",14115,1,
13321,XS,14123,0,
13321,S,14124,1,
13321,L,14126,2,
13322,XL,14141,0,
13324,"195 cm",14149,0,
8151,40-42,14173,0,
8151,43-44,14174,1,
8151,45-47,14175,2,
